-0.2886903757158065,-0.719791870104421,-0.23993018898827442,-0.40239745654393333,0.17642333507076166,-0.7504005773154159,-0.05630701772634083,-0.2770634819433779,-0.3817019074775854,-0.6017158203245018,0
-0.23594450937320563,-0.719791870104421,-0.2384865726922588,-0.40998680267453774,0.3395825383828847,0.5622607859799084,-0.03792059550270981,-0.2739144137680259,-0.37426037297411474,-0.6076933540215294,0
-0.23594450937320563,-0.6238989435109206,-0.22487533332982598,-0.3502817749603838,-0.4593349399040636,-0.2581525660796694,-0.02590427231718719,-0.26367994219813196,-0.3514042312848833,-0.5957382866274742,0
-0.2886903757158065,-0.719791870104421,-0.23993018898827442,-0.40239745654393333,0.013264131758638276,-0.24643237533596116,-0.027352022098575453,-0.27785074898721585,-0.38010729294112744,-0.6196484214155844,0
-0.23594450937320563,-0.7546620252293302,-0.24343611427859801,-0.4317125274346799,0.7390412775263588,0.9314467944067181,-0.057465217551451446,-0.28099981716256783,-0.38489113655050144,-0.6136708877185569,0
-0.2886903757158065,-0.7110743313231936,-0.2388990344911204,-0.39588299634598967,1.0203502487541578,1.2596121352305494,-0.05471449296681374,-0.2707653455926739,-0.3726657584376567,-0.5837832192334191,0
-0.23594450937320563,-0.745944486448103,-0.24219872888201321,-0.42627295316939695,0.272068385288213,-0.4515357133508558,-0.053845843097980774,-0.28021255011872986,-0.38489113655050144,-0.6136708877185569,0
-0.2886903757158065,-0.7285094088856483,-0.24096134348542841,-0.40891191674187705,-0.2005306863744886,-2.649071477796153,0.05473539050613939,-0.28021255011872986,-0.3886119038022368,-0.6316034888096396,0
-0.2886903757158065,-0.7372269476668756,-0.24199249798258243,-0.4154263769398207,0.17642333507076166,-1.5532336432594314,0.05473539050613939,-0.28021255011872986,-0.3870172892657788,-0.6316034888096396,0
-0.2886903757158065,-0.719791870104421,-0.23993018898827442,-0.40239745654393333,0.6602747655825751,0.7556439332510948,0.033019143785315355,-0.27470168081186386,-0.3769180638682114,-0.625625955112612,0
-0.2886903757158065,-0.7633795640105575,-0.24508596147404443,-0.43496975753365175,2.426895104893151,1.2596121352305494,0.02578039487837401,-0.2817870842064058,-0.3886119038022368,-0.6316034888096396,0
-0.2886903757158065,-0.7546620252293302,-0.24405480697689044,-0.4284552973357081,0.9247051985367062,-0.3050333290545025,0.02578039487837401,-0.2817870842064058,-0.38808036562341747,-0.6316034888096396,0
-0.2886903757158065,-0.7285094088856483,-0.24096134348542841,-0.40891191674187705,0.36208725608110864,-0.3050333290545025,0.09816788394778746,-0.27785074898721585,-0.38223344565640477,-0.6316034888096396,0
-0.2886903757158065,-0.719791870104421,-0.23993018898827442,-0.40239745654393333,0.3395825383828847,0.4216184970554092,-0.017652098563274054,-0.27627621489953985,-0.3779811402258501,-0.6196484214155844,0
-0.23594450937320563,-0.719791870104421,-0.2384865726922588,-0.40998680267453774,0.20455423219354155,0.5622607859799084,-0.028510221923686067,-0.27470168081186386,-0.37426037297411474,-0.6136708877185569,0
-0.2886903757158065,-0.7110743313231936,-0.2388990344911204,-0.39588299634598967,0.03576884945686219,-1.8169379349928672,0.12712287957555282,-0.27627621489953985,-0.38382806019286275,-0.6316034888096396,0
-0.23594450937320563,-0.719791870104421,-0.2384865726922588,-0.40998680267453774,0.20455423219354155,0.9783275573815511,-0.028510221923686067,-0.27470168081186386,-0.3726657584376567,-0.6136708877185569,0
-0.2886903757158065,-0.6151814047296933,-0.2275563350224264,-0.32422393416860906,-0.768774808254642,-2.2564450878819264,-0.01041334965633271,-0.2707653455926739,-0.3737288347952954,-0.6136708877185569,0
-0.2886903757158065,-0.7372269476668756,-0.24199249798258243,-0.4154263769398207,0.17642333507076166,-1.318829828385266,-0.017652098563274054,-0.28021255011872986,-0.38648575108695943,-0.625625955112612,0
-0.34143624205840734,-0.7285094088856483,-0.24219872888201321,-0.3991402264449615,0.272068385288213,-1.6704355506965138,0.05473539050613939,-0.28021255011872986,-0.3875488274445981,-0.6316034888096396,0
-0.34143624205840734,-0.7285094088856483,-0.24219872888201321,-0.3991402264449615,0.5027417416950081,0.0407122978848913,-0.01041334965633271,-0.27942528307489184,-0.38382806019286275,-0.625625955112612,0
-0.34143624205840734,-0.6238989435109206,-0.23229964570933478,-0.30142332347580614,-0.6675035786126345,-1.5063528802845982,-0.052832418251008983,-0.2739144137680259,-0.3737288347952954,-0.5957382866274742,0
-0.23594450937320563,-0.719791870104421,-0.2384865726922588,-0.40998680267453774,-0.06550238018514543,-1.3891509728475155,0.018541645971432666,-0.27627621489953985,-0.3817019074775854,-0.625625955112612,0
-0.2886903757158065,-0.719791870104421,-0.23993018898827442,-0.40239745654393333,0.3395825383828847,0.5915612628391791,-0.053845843097980774,-0.27627621489953985,-0.37744960204703076,-0.6017158203245018,0
-0.2886903757158065,-0.745944486448103,-0.24302365247973642,-0.42194083713776437,0.7390412775263588,0.08759306085972436,0.05473539050613939,-0.28021255011872986,-0.3854226747293208,-0.6316034888096396,0
0.13327655502500038,-0.5628761720423294,-0.18012322815334225,-0.38536214312631056,-0.75752244940553,-2.924495960273297,0.06718603862607848,-0.22825292522542218,-0.34449423496023196,-0.5957382866274742,0
0.13327655502500038,-0.5628761720423294,-0.18012322815334225,-0.38536214312631056,-0.0992594567324813,-0.6156183837627708,-0.003174600749391365,-0.19833677755957838,-0.276457348071357,-0.5240078822631435,0
